serial_no,location_id,status,intake_date,used_date,current_order_id,note
240125050040086,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040096,ULS,USED,2025-06-05,2025-08-06,,울산/엠지엘
240125050040099,ULS,USED,2025-06-05,2025-07-01,,울산/엠지엘
240125050040113,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040114,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040115,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040125,ULS,USED,2025-06-05,2025-06-09,,울산/엠지엘
240125050040014,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040012,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040081,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040084,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040088,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040094,ULS,USED,2025-06-05,2025-08-06,,울산/엠지엘
240125050040133,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125050040136,ULS,USED,2025-06-05,2025-06-09,,울산/엠지엘
240125050040145,ULS,USED,2025-06-05,2025-06-19,,울산/엠지엘
240125050040148,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125050040150,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040015,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040026,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040079,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125050040082,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040085,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040059,ULS,USED,2025-06-05,2025-06-23,,울산/엠지엘
240125050040065,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040076,ULS,USED,2025-06-05,2025-06-09,,울산/엠지엘
240125050040107,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040110,ULS,USED,2025-06-05,2025-08-06,,울산/엠지엘
240125050040117,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040124,ULS,USED,2025-06-05,2025-06-05,,울산/엠지엘
240125050040097,ULS,USED,2025-06-05,2025-07-01,,울산/엠지엘
240125050040101,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040104,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040121,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125050040140,ULS,USED,2025-06-05,2025-06-05,,울산/엠지엘
240125050040141,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125040046018,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046019,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046126,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046025,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046028,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125050040083,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040105,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040116,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040123,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125050040126,ULS,USED,2025-06-05,2025-06-09,,울산/엠지엘
240125050040078,ULS,USED,2025-06-05,2025-06-12,,울산/엠지엘
240125050040040,ULS,USED,2025-06-05,2025-06-24,,울산/엠지엘
240125050040147,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125050040152,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040154,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040159,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040011,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040051,ULS,USED,2025-06-05,2025-06-23,,울산/엠지엘
240125050040053,ULS,USED,2025-06-05,2025-06-23,,울산/엠지엘
240125050040055,ULS,USED,2025-06-05,2025-06-23,,울산/엠지엘
240125050040058,ULS,USED,2025-06-05,2025-06-23,,울산/엠지엘
240125050040060,ULS,USED,2025-06-05,2025-06-23,,울산/엠지엘
240125050040063,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040020,ULS,USED,2025-06-05,2025-06-19,,울산/엠지엘
240125050040027,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040080,ULS,USED,2025-06-05,2025-06-05,,울산/엠지엘
240125050040089,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040037,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040100,ULS,USED,2025-06-05,2025-07-01,,울산/엠지엘
240125050040103,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040106,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040108,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040111,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040112,ULS,USED,2025-06-05,2025-07-02,,울산/엠지엘
240125050040122,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125050040127,ULS,USED,2025-06-05,2025-06-09,,울산/엠지엘
240125050040128,ULS,USED,2025-06-05,2025-06-09,,울산/엠지엘
240125050040129,ULS,USED,2025-06-05,2025-06-11,,울산/엠지엘
240125050040134,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125050040135,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125050040068,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040016,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040023,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040041,ULS,USED,2025-06-05,2025-06-19,,울산/엠지엘
240125050040043,ULS,USED,2025-06-05,2025-06-19,,울산/엠지엘
240125050040044,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040049,ULS,USED,2025-06-05,2025-06-19,,울산/엠지엘
240125050040092,ULS,USED,2025-06-05,2025-08-06,,울산/엠지엘
240125050040095,ULS,USED,2025-06-05,2025-08-06,,울산/엠지엘
240125050040102,ULS,USED,2025-06-05,2025-07-10,,울산/엠지엘
240125050040003,ULS,USED,2025-06-05,2025-06-11,,울산/엠지엘
240125050040130,ULS,USED,2025-06-05,2025-06-09,,울산/엠지엘
240125050040137,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125050040139,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125050040166,ULS,USED,2025-06-05,2025-06-25,,울산/엠지엘
240125050040171,ULS,USED,2025-06-05,2025-06-18,,울산/엠지엘
240125050040006,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125050040013,ULS,USED,2025-06-05,2025-06-20,,울산/엠지엘
240125050040173,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125050040174,ULS,USED,2025-06-05,2025-06-18,,울산/엠지엘
240125050040175,ULS,USED,2025-06-05,2025-06-18,,울산/엠지엘
240125050040061,ULS,USED,2025-06-05,2025-06-26,,울산/엠지엘
240125050040071,ULS,USED,2025-06-05,2025-06-10,,울산/엠지엘
240125050040002,ULS,USED,2025-06-05,2025-06-16,,울산/엠지엘
240125040046139,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046141,ULS,USED,2025-05-02,2025-05-02,,울산/엠지엘
240125040046144,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046145,ULS,USED,2025-05-02,2025-07-01,,울산/엠지엘
240125040046148,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046149,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046153,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046059,ULS,USED,2025-05-02,2025-06-02,,울산/엠지엘
240125040046070,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046140,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046161,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046001,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046065,ULS,USED,2025-05-02,2025-07-31,,울산/엠지엘
240125040046169,ULS,USED,2025-05-02,2025-05-15,,울산/엠지엘
240125040046173,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046046,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046050,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046060,ULS,USED,2025-05-02,2025-09-11,,울산/엠지엘
240125040046068,ULS,USED,2025-05-02,2025-07-31,,울산/엠지엘
240125040046082,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046023,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046030,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046091,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046093,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046097,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046099,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046100,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046112,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046146,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046151,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046155,ULS,USED,2025-05-02,2025-05-14,,울산/엠지엘
240125040046156,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046159,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046004,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046038,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046048,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046090,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046073,ULS,USED,2025-05-02,2025-06-16,,울산/엠지엘
240125040046075,ULS,USED,2025-05-02,2025-08-12,,울산/엠지엘
240125040046033,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046168,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046171,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046172,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046174,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046089,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046108,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046120,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046138,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046162,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046163,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046080,ULS,USED,2025-05-02,2025-08-12,,울산/엠지엘
240125040046081,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046110,ULS,USED,2025-05-02,2025-06-02,,울산/엠지엘
240125040046114,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046129,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046133,ULS,USED,2025-05-02,2025-05-14,,울산/엠지엘
240125040046147,ULS,USED,2025-05-02,2025-06-02,,울산/엠지엘
240125040046152,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046165,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046103,ULS,USED,2025-05-02,2025-07-02,,울산/엠지엘
240125040046022,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046024,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046142,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046011,ULS,USED,2025-05-02,2025-06-02,,울산/엠지엘
240125040046164,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046007,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046008,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046009,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046092,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046034,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046095,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046066,ULS,USED,2025-05-02,2025-07-31,,울산/엠지엘
240125040046069,ULS,USED,2025-05-02,2025-07-31,,울산/엠지엘
240125040046072,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046078,ULS,USED,2025-05-02,2025-06-27,,울산/엠지엘
240125040046079,ULS,USED,2025-05-02,2025-08-06,,울산/엠지엘
240125040046085,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046086,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046087,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046098,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046119,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046113,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046003,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046123,ULS,USED,2025-05-02,2025-05-02,,울산/엠지엘
240125040046128,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046157,ULS,USED,2025-05-02,2025-06-09,,울산/엠지엘
240125040046158,ULS,USED,2025-05-02,2025-08-06,,울산/엠지엘
240125040046032,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046006,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046010,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046012,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046035,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046036,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046049,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046055,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046057,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046061,ULS,USED,2025-05-02,2025-06-10,,울산/엠지엘
240125040046014,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046037,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046071,ULS,USED,2025-05-02,2025-06-10,,울산/엠지엘
240125040046077,ULS,USED,2025-05-02,2025-08-06,,울산/엠지엘
240125040046154,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046026,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046029,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046175,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046084,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046067,ULS,USED,2025-05-02,2025-07-25,,울산/엠지엘
240125040046101,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046039,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046106,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046107,ULS,USED,2025-05-02,2025-06-02,,울산/엠지엘
240125040046116,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046127,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046132,ULS,USED,2025-05-02,2025-05-14,,울산/엠지엘
240125040046016,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046031,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046167,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046134,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046045,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046051,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046083,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046094,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046121,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046124,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046130,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046131,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046136,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046137,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
24E6241241203A124,ULS,USED,2025-04-01,2025-06-05,,울산/엠지엘
24E6241241203A127,ULS,USED,2025-04-01,2025-04-25,,울산/엠지엘
24E6241241203A009,ULS,USED,2025-04-01,2025-06-04,,울산/엠지엘
24E6241241203A006,ULS,USED,2025-04-01,2025-06-04,,울산/엠지엘
24E6241241203A082,ULS,USED,2025-04-01,2025-06-17,,울산/엠지엘
24E6241241203A109,ULS,USED,2025-04-01,2025-04-30,,울산/엠지엘
24E6241241203A137,ULS,USED,2025-04-01,2025-04-23,,울산/엠지엘
24E6241241203A144,ULS,USED,2025-04-01,2025-04-25,,울산/엠지엘
24E6241241203A012,ULS,USED,2025-04-01,2025-06-02,,울산/엠지엘
24E6241241203A020,ULS,USED,2025-04-01,2025-05-27,,울산/엠지엘
24E6241241203A150,ULS,USED,2025-04-01,2025-04-25,,울산/엠지엘
24E6241241203A069,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A044,ULS,USED,2025-04-01,2025-06-26,,울산/엠지엘
24E6241241203A077,ULS,USED,2025-04-01,2025-06-18,,울산/엠지엘
22E6241250311A002,ULS,USED,2025-04-01,2026-05-24,,울산/엠지엘
24E6241241203A043,ULS,USED,2025-04-01,2025-06-26,,울산/엠지엘
24E6241241203A037,ULS,USED,2025-04-01,2025-07-10,,울산/엠지엘
24E6241241203A022,ULS,USED,2025-04-01,2025-05-23,,울산/엠지엘
24E6241241203A101,ULS,USED,2025-04-01,2025-05-02,,울산/엠지엘
24E6241241203A114,ULS,USED,2025-04-01,2025-06-05,,울산/엠지엘
24E6241241203A115,ULS,USED,2025-04-01,2025-06-08,,울산/엠지엘
24E6241241203A147,ULS,USED,2025-04-01,2025-04-30,,울산/엠지엘
240125040046027,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046052,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046041,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046042,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046062,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046063,ULS,USED,2025-05-02,2025-07-31,,울산/엠지엘
240125040046056,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046064,ULS,USED,2025-05-02,2025-06-10,,울산/엠지엘
240125040046143,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046040,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046043,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046044,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046047,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
240125040046053,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046058,ULS,USED,2025-05-02,2025-06-02,,울산/엠지엘
240125040046096,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046115,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046118,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046170,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046005,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046122,ULS,USED,2025-05-02,2025-05-14,,울산/엠지엘
240125040046021,ULS,USED,2025-05-02,2025-05-16,,울산/엠지엘
240125040046013,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046020,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046088,ULS,USED,2025-05-02,2025-05-20,,울산/엠지엘
240125040046102,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046104,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046105,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046109,ULS,USED,2025-05-02,2025-06-02,,울산/엠지엘
240125040046111,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046117,ULS,USED,2025-05-02,2025-05-23,,울산/엠지엘
240125040046002,ULS,USED,2025-05-02,2025-06-05,,울산/엠지엘
240125040046015,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046135,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046017,ULS,USED,2025-05-02,2025-06-04,,울산/엠지엘
240125040046054,ULS,USED,2025-05-02,2025-05-27,,울산/엠지엘
240125040046074,ULS,USED,2025-05-02,2025-06-09,,울산/엠지엘
240125040046076,ULS,USED,2025-05-02,2025-06-10,,울산/엠지엘
240125040046125,ULS,USED,2025-05-02,2025-05-15,,울산/엠지엘
240125040046166,ULS,USED,2025-05-02,2025-05-13,,울산/엠지엘
240125040046150,ULS,USED,2025-05-02,2025-05-22,,울산/엠지엘
240125040046160,ULS,USED,2025-05-02,2025-05-21,,울산/엠지엘
24E6241241203A036,ULS,USED,2025-04-01,2025-07-10,,울산/엠지엘
24E6241241203A068,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A075,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A089,ULS,USED,2025-04-01,2025-06-09,,울산/엠지엘
24E6241241203A019,ULS,USED,2025-04-01,2025-05-27,,울산/엠지엘
24E6241241203A110,ULS,USED,2025-04-01,2025-04-28,,울산/엠지엘
24E6241241203A091,ULS,USED,2025-04-01,2025-06-09,,울산/엠지엘
24E6241241203A141,ULS,USED,2025-04-01,2025-04-28,,울산/엠지엘
24E6241241203A135,ULS,USED,2025-04-01,2025-04-17,,울산/엠지엘
24E6241241203A121,ULS,USED,2025-04-01,2025-06-05,,울산/엠지엘
24E6241241203A143,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A049,ULS,USED,2025-04-01,2025-06-25,,울산/엠지엘
24E6241241203A016,ULS,USED,2025-04-01,2025-06-02,,울산/엠지엘
24E6241241203A149,ULS,USED,2025-04-01,2025-04-28,,울산/엠지엘
24E6241241203A122,ULS,USED,2025-04-01,2025-06-05,,울산/엠지엘
24E6241241203A061,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A067,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A088,ULS,USED,2025-04-01,2025-06-09,,울산/엠지엘
24E6241241203A126,ULS,USED,2025-04-01,2025-04-22,,울산/엠지엘
24E6241241203A026,ULS,USED,2025-04-01,2025-05-23,,울산/엠지엘
24E6241241203A033,ULS,USED,2025-04-01,2025-07-10,,울산/엠지엘
24E6241241203A032,ULS,USED,2025-04-01,2025-07-10,,울산/엠지엘
24E6241241203A142,ULS,USED,2025-04-01,2025-04-25,,울산/엠지엘
24E6241241203A045,ULS,USED,2025-04-01,2025-06-26,,울산/엠지엘
24E6241241203A017,ULS,USED,2025-04-01,2025-06-02,,울산/엠지엘
24E6241241203A052,ULS,USED,2025-04-01,2025-06-25,,울산/엠지엘
24E6241241203A060,ULS,USED,2025-04-01,2025-06-25,,울산/엠지엘
24E6241241203A008,ULS,USED,2025-04-01,2025-06-04,,울산/엠지엘
24E6241241203A138,ULS,USED,2025-04-01,2025-04-22,,울산/엠지엘
24E6241241203A145,ULS,USED,2025-04-01,2025-04-25,,울산/엠지엘
24E6241241203A010,ULS,USED,2025-04-01,2025-06-02,,울산/엠지엘
24E6241241203A030,ULS,USED,2025-04-01,2025-05-16,,울산/엠지엘
24E6241241203A031,ULS,USED,2025-04-01,2025-07-10,,울산/엠지엘
24E6241241203A081,ULS,USED,2025-04-01,2025-06-18,,울산/엠지엘
24E6241241203A131,ULS,USED,2025-04-01,2025-04-17,,울산/엠지엘
24E6241241203A027,ULS,USED,2025-04-01,2025-05-16,,울산/엠지엘
24E6241241203A004,ULS,USED,2025-04-01,2025-06-02,,울산/엠지엘
24E6241241203A103,ULS,USED,2025-04-01,2025-04-28,,울산/엠지엘
24E6241241203A056,ULS,USED,2025-04-01,2025-06-20,,울산/엠지엘
24E6241241203A105,ULS,USED,2025-04-01,2025-04-24,,울산/엠지엘
24E6241241203A099,ULS,USED,2025-04-01,2025-04-22,,울산/엠지엘
24E6241241203A072,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A076,ULS,USED,2025-04-01,2025-06-18,,울산/엠지엘
24E6241241203A073,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A148,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A053,ULS,USED,2025-04-01,2025-06-23,,울산/엠지엘
24E6241241203A128,ULS,USED,2025-04-01,2025-04-23,,울산/엠지엘
24E6241241203A051,ULS,USED,2025-04-01,2025-06-20,,울산/엠지엘
24E6241241203A113,ULS,USED,2025-04-01,2025-06-09,,울산/엠지엘
24E6241241203A066,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A111,ULS,USED,2025-04-01,2025-06-05,,울산/엠지엘
24E6241241203A094,ULS,USED,2025-04-01,2025-06-09,,울산/엠지엘
24E6241241203A074,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A095,ULS,USED,2025-04-01,2025-06-09,,울산/엠지엘
24E6241241203A130,ULS,USED,2025-04-01,2025-05-02,,울산/엠지엘
24E6241241203A119,ULS,USED,2025-04-01,2025-06-09,,울산/엠지엘
24E6241241203A014,ULS,USED,2025-04-01,2025-06-02,,울산/엠지엘
24E6241241203A035,ULS,USED,2025-04-01,2025-07-10,,울산/엠지엘
24E6241241203A065,ULS,USED,2025-04-01,2025-05-12,,울산/엠지엘
24E6241241203A085,ULS,USED,2025-04-01,2025-06-11,,울산/엠지엘
24E6241241203A041,ULS,USED,2025-04-01,2025-07-02,,울산/엠지엘
24E6241241203A070,ULS,USED,2025-04-01,2025-05-12,,울산/엠지엘
24E6241241203A084,ULS,USED,2025-04-01,2025-06-17,,울산/엠지엘
24E6241241203A098,ULS,USED,2025-04-01,2025-06-21,,울산/엠지엘
24E6241241203A058,ULS,USED,2025-04-01,2025-06-18,,울산/엠지엘
24E6241241203A059,ULS,USED,2025-04-01,2025-06-18,,울산/엠지엘
24E6241241203A071,ULS,USED,2025-04-01,2025-05-02,,울산/엠지엘
24E6241241203A024,ULS,USED,2025-04-01,2025-05-23,,울산/엠지엘
24E6241241203A107,ULS,USED,2025-04-01,2025-05-09,,울산/엠지엘
24E6241241203A050,ULS,USED,2025-04-01,2025-06-25,,울산/엠지엘
24E6241241203A080,ULS,USED,2025-04-01,2025-06-17,,울산/엠지엘
24E6241241203A092,ULS,USED,2025-04-01,2025-06-26,,울산/엠지엘
24E6241241203A093,ULS,USED,2025-04-01,2025-06-26,,울산/엠지엘
24E6241241203A106,ULS,USED,2025-04-01,2025-04-29,,울산/엠지엘
24E6241241203A034,ULS,USED,2025-04-01,2025-07-10,,울산/엠지엘
24E6241241203A007,ULS,USED,2025-04-01,2025-06-04,,울산/엠지엘
24E6241241203A021,ULS,USED,2025-04-01,2025-05-27,,울산/엠지엘
